cnfname,dataset,cnf_basename,train_test,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre-featuretime,vars-clauses-ratio,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-entropy,VCG-CLAUSE-mean,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-min,VCG-CLAUSE-max,VCG-CLAUSE-entropy,UNARY,BINARY+,TRINARY+,Basic-featuretime,VCG-VAR-mean,VCG-VAR-coeff-variation,VCG-VAR-min,VCG-VAR-max,VCG-VAR-entropy,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-stdev,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-entropy,HORNY-VAR-mean,HORNY-VAR-coeff-variation,HORNY-VAR-min,HORNY-VAR-max,HORNY-VAR-entropy,horn-clauses-fraction,VG-mean,VG-coeff-variation,VG-min,VG-max,KLB-featuretime,CG-mean,CG-coeff-variation,CG-min,CG-max,CG-entropy,cluster-coeff-mean,cluster-coeff-coeff-variation,cluster-coeff-min,cluster-coeff-max,cluster-coeff-entropy,CG-featuretime,DIAMETER-mean,DIAMETER-coeff-variation,DIAMETER-min,DIAMETER-max,DIAMETER-entropy,DIAMETER-featuretime,cl-num-mean,cl-num-coeff-variation,cl-num-min,cl-num-max,cl-num-q90,cl-num-q10,cl-num-q75,cl-num-q25,cl-num-q50,cl-size-mean,cl-size-coeff-variation,cl-size-min,cl-size-max,cl-size-q90,cl-size-q10,cl-size-q75,cl-size-q25,cl-size-q50,cl-featuretime,SP-bias-mean,SP-bias-coeff-variation,SP-bias-min,SP-bias-max,SP-bias-q90,SP-bias-q10,SP-bias-q75,SP-bias-q25,SP-bias-q50,SP-unconstraint-mean,SP-unconstraint-coeff-variation,SP-unconstraint-min,SP-unconstraint-max,SP-unconstraint-q90,SP-unconstraint-q10,SP-unconstraint-q75,SP-unconstraint-q25,SP-unconstraint-q50,sp-featuretime,vars-reduced-depth-1,vars-reduced-depth-4,vars-reduced-depth-16,vars-reduced-depth-64,vars-reduced-depth-256,unit-featuretime,LP_OBJ,LPSLack-mean,LPSLack-coeff-variation,LPSLack-min,LPSLack-max,lpIntRatio,lpTIME,saps_BestSolution_Mean,saps_BestSolution_CoeffVariance,saps_FirstLocalMinStep_Mean,saps_FirstLocalMinStep_CoeffVariance,saps_FirstLocalMinStep_Median,saps_FirstLocalMinStep_Q.10,saps_FirstLocalMinStep_Q.90,saps_BestAvgImprovement_Mean,saps_BestAvgImprovement_CoeffVariance,saps_FirstLocalMinRatio_Mean,saps_FirstLocalMinRatio_CoeffVariance,ls-saps-featuretime,gsat_BestSolution_Mean,gsat_BestSolution_CoeffVariance,gsat_FirstLocalMinStep_Mean,gsat_FirstLocalMinStep_CoeffVariance,gsat_FirstLocalMinStep_Median,gsat_FirstLocalMinStep_Q.10,gsat_FirstLocalMinStep_Q.90,gsat_BestAvgImprovement_Mean,gsat_BestAvgImprovement_CoeffVariance,gsat_FirstLocalMinRatio_Mean,gsat_FirstLocalMinRatio_CoeffVariance,ls-gsat-featuretime,lobjois-mean-depth-over-vars,lobjois-log-num-nodes-over-vars,lobjois-featuretime
sc14-app_train_preprocessed/hitag2-8-60-0-0xdcdbc8bf368ee73-37_preprocessedi_features_preprocessed.txt,sc14-app,hitag2-8-60-0-0xdcdbc8bf368ee73-37.cnf,train,2295.0,30490.0,2182.0,30275.0,0.051787351,0.007101569,0.08,0.072072667,0.351239354,0.8273912309999999,0.0,1.0,1.760525612,0.002707506,0.313633154,0.00091659,0.003208066,0.996374823,0.0,0.14206441,0.164591247,0.02,0.002707506,1.823125282,0.000297275,0.043270025,2.928793292,0.038646649,0.05281993,0.0,0.294117647,1.837165154,0.000309067,1.683827427,3.3031e-05,0.004723369,2.603037192,0.190090834,0.000377021,1.232624555,0.000165153,0.003765483,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.24,8.088391906,0.117467237,6.0,10.0,1.334892931,2.02,1466.2,0.300624031,758.0,1960.0,1960.0,758.0,1909.0,1308.0,1396.0,51.03427443,0.19385033,37.955997905,67.334527221,67.334527221,37.955997905,53.242857143,44.257255937,52.380733945,1.98,0.440473303,0.645526775,0.0,0.80669824,0.712570465,0.004237907,0.6915049940000001,0.091619948,0.525836815,0.062879452,0.568795476,-0.0,0.318180024,0.105295443,0.019870758,0.077890084,0.045129149,0.050965533,0.92,0.0,0.001374885,0.033455545,0.131072411,0.264894592,0.26,-512.0,0.0,0.0,0.0,0.0,0.0,38.0,99.8493,0.32451199999999997,378.52099999999996,0.03967709999999999,381.0,360.0,396.0,0.809118,0.318091,0.726784,0.027103199999999997,2.08,96.4697,0.778941,371.015,0.13430799999999998,376.5,353.0,403.0,0.274731,1.3553,0.734128,0.187013,2.16,0.275485769,0.631276324,2.0
sc14-app_train_preprocessed/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN_preprocessedi_features_preprocessed.txt,sc14-app,openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf,train,95456.0,477186.0,30184.0,192237.0,2.162470183,1.482279686,1.38,0.157014519,0.493398286,1.004896148,0.0,1.0,0.8754665009999999,8.531600000000001e-05,1.903435062,6.626e-05,0.002087199,0.222098303,0.0,0.969584419,0.979072707,0.02,8.531600000000001e-05,1.264292383,1.0404e-05,0.001118411,2.546387126,0.192962082,0.16483002300000002,0.0,1.0,2.5926515130000003,4.8541e-05,1.62058091,0.0,0.000884325,2.707376637,0.729490161,0.000388847,0.7355527740000001,1.0404e-05,0.001883092,1.56,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,20.06122449,0.168035291,15.0,26.0,2.474495946,2.02,221.0,0.356322785,137.0,348.0,348.0,137.0,318.0,139.0,200.0,462.897084935,0.398278064,131.132780083,658.0,658.0,131.132780083,627.030487805,250.503144654,520.738505747,2.02,0.666410457,0.540084525,7.983e-06,1.0,0.942620972,0.06668853400000001,0.93576082,0.288741281,0.91557254,0.077760908,1.490014936,0.0,0.529764675,0.248348062,0.002813355,0.218430537,0.005312445,0.007291721,2.62,0.001292075,0.526603499,0.529618341,0.553538298,0.553538298,2.4,-512.0,0.0,0.0,0.0,0.0,0.0,62.82,2761.33,1.69912,7965.33,0.866035,11915.0,0.0,11915.0,3.2629200000000003,0.511579,1.05326,0.12823299999999999,2.14,3542.17,2.38407,9885.17,0.489921,11847.5,0.0,11889.0,1.50102,1.63145,1.11691,0.311315,2.24,0.544432244,0.693409446,2.02
sc14-app_train_preprocessed/rpoc_xits_15_SAT_preprocessedi_features_preprocessed.txt,sc14-app,rpoc_xits_15_SAT.cnf,train,2384.0,177941.0,1560.0,176751.0,0.528205128,0.006732635,1.0,0.008825976,0.479219827,0.6205502629999999,0.0,1.0,0.965230397,0.002768573,1.344594623,0.001282051,0.028846154,0.393890271,0.0,0.01984713,0.938257775,0.02,0.002768573,1.115787667,3.9604e-05,0.009623708,3.702358068,0.23602714,0.329687064,0.0,0.8810810809999999,2.230115801,0.0008844289999999998,1.04715968,1.6972999999999998e-05,0.0039886620000000005,5.465426541,0.464574458,0.001453065,0.997413169,3.3946e-05,0.004452591,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,42.64,4.0,0.0,4.0,4.0,-0.0,2.02,645.333333333,0.168087116,492.0,726.0,726.0,492.0,726.0,492.0,718.0,59.98778741,0.027506294,57.682926828999996,61.455922865,61.455922865,57.682926828999996,61.455922865,57.682926828999996,60.824512535,1.54,0.476005469,0.7510357559999999,2.4175e-05,0.994565444,0.927442082,0.050612429,0.811804311,0.112652701,0.428910946,0.008173910999999999,2.619222104,-0.0,0.212081281,0.027549215,-0.0,0.004307593,0.0,0.000173788,2.76,0.001923077,0.032692308,0.105769231,0.390384615,0.715384615,7.12,-512.0,0.0,0.0,0.0,0.0,0.0,60.26,107.385,2.1878,520.231,0.303266,554.0,532.0,584.0,23.563000000000002,0.7757069999999999,0.998604,0.015874100000000002,2.12,308.143,2.47953,523.643,0.28965599999999997,566.5,528.0,576.0,21.0332,1.64967,1.00834,0.04139419999999999,2.16,0.62034528,0.859320877,2.02
sc14-app_train_preprocessed/9dlx_vliw_at_b_iq4_preprocessedi_features_preprocessed.txt,sc14-app,9dlx_vliw_at_b_iq4.cnf,train,106013.0,1598301.0,82876.0,1544494.0,0.279176119,0.034837947,8.0,0.053658998,0.482741169,1.003793119,0.0,1.0,1.156912683,3.7379e-05,1.982195998,2.4132e-05,0.001508277,0.63733196,0.0,0.897190925,0.931257098,0.26,3.7379e-05,5.149942374,4.532e-06,0.020248055,4.399669343,0.340332894,0.263138577,0.0,0.991336634,4.184280863,1.7225e-05,4.626175583999999,0.0,0.00651346,3.910291609,0.69710533,6.8767e-05,3.54718144,3.237e-06,0.020752428,11.84,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,60.98,4.0,0.0,4.0,4.0,-0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7604254570000001,0.438969384,0.0,1.0,0.999993625,0.124999702,0.995662875,0.5878912470000001,0.948400045,0.147647384,1.176695936,-0.0,0.5,0.443081524,6.014e-06,0.301234491,0.005084888,0.06026381400000001,9.22,0.043703847,0.043836575,0.044488151,0.208938655,0.208938655,66.72,-512.0,0.0,0.0,0.0,0.0,0.0,62.58,111739.0,0.0,0.0,0.0,0.0,0.0,0.0,140.385,0.0,1.48771,0.0,2.76,107577.0,0.0,0.0,0.0,0.0,0.0,0.0,129.09,0.0,1.4601600000000001,0.0,2.74,0.305985917,0.481512502,2.06
sc14-app_train_preprocessed/rbcl_xits_14_SAT_preprocessedi_features_preprocessed.txt,sc14-app,rbcl_xits_14_SAT.cnf,train,2220.0,148488.0,1439.0,147318.0,0.542738013,0.007942003000000001,0.72,0.009767985,0.477593527,0.621865173,0.0,1.0,0.981657485,0.002952079,1.240396862,0.001389854,0.029186935,0.413562408,0.0,0.022264761,0.934217136,0.0,0.002952079,1.073450835,4.7516e-05,0.010467153,3.797058548,0.243205078,0.31562326,0.0,0.872860636,2.381039595,0.000961401,0.995733481,2.0364e-05,0.004167855,5.431497812999999,0.466385642,0.001639025,0.993529407,4.0728e-05,0.005104604,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,33.0,4.0,0.0,4.0,4.0,-0.0,2.02,594.833333333,0.381686663,428.0,1087.0,1087.0,428.0,578.0,443.0,559.0,58.982430208000004,0.047998478,54.624472573999995,63.46366782,63.46366782,54.624472573999995,60.528037383000004,56.643340858,60.0,1.98,0.495056575,0.675319879,0.00017287599999999998,0.992234649,0.930463825,0.062722368,0.851149151,0.172171766,0.53116565,0.009178865,2.51607645,-0.0,0.219272257,0.03489148,0.0,0.004358409000000001,0.0,9.7349e-05,2.42,0.004169562,0.034746352,0.152883947,0.516330785,0.765114663,2.9,-512.0,0.0,0.0,0.0,0.0,0.0,60.26,92.3478,2.2891,495.0,0.219477,516.0,504.0,532.0,22.3768,0.715698,0.997574,0.013924899999999999,2.12,101.87,0.161065,515.304,0.0315876,518.0,494.0,533.0,14.1022,0.380133,0.99677,0.0010789999999999999,2.12,0.614880704,0.896991787,2.0
sc14-app_train_preprocessed/hitag2-10-60-0-0x8edc44db7837bbf-65_preprocessedi_features_preprocessed.txt,sc14-app,hitag2-10-60-0-0x8edc44db7837bbf-65.cnf,train,2271.0,30273.0,2159.0,30042.0,0.051875868,0.007689235,0.08,0.071866054,0.350130135,0.830454975,0.0,1.0,1.756588731,0.00273921,0.313366383,0.000926355,0.003242242,0.998364765,0.0,0.141967912,0.164469742,0.02,0.00273921,1.835460186,0.000332867,0.04227415,2.903180079,0.038172502,0.053396722,0.0,0.28571428600000004,1.7929798019999998,0.000320456,1.718085015,3.3286999999999995e-05,0.00509287,2.602375604,0.190965981,0.0003802,1.229146785,0.00016643400000000005,0.003794687,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.24,7.971553611,0.115533447,6.0,10.0,1.307655217,2.02,3219.6666666670008,0.19322537,2391.0,3890.0,3890.0,2391.0,3890.0,2391.0,3378.0,54.576127022,0.081691901,48.335006273999994,58.473007712,58.473007712,48.335006273999994,58.473007712,48.335006273999994,56.920367081,1.98,0.438171525,0.655102921,0.0,0.836883905,0.7126911220000001,0.004455298,0.6908449720000001,0.09035437,0.525843406,0.062561845,0.573645445,-0.0,0.321033473,0.105465264,0.019693024,0.077464457,0.045006944000000014,0.050964537,0.84,0.0,0.0027790640000000004,0.043538675,0.16905975,0.372857805,0.24,-512.0,0.0,0.0,0.0,0.0,0.0,47.8,101.634,0.697971,370.028,0.130848,376.0,354.0,401.0,0.78867,0.49365200000000004,0.737904,0.17415899999999998,2.08,100.13600000000001,1.0470700000000002,370.273,0.136364,374.5,344.0,399.0,0.300607,2.04108,0.7478130000000001,0.31977,2.18,0.280803016,0.6375515039999999,2.0
sc14-app_train_preprocessed/6s151_preprocessedi_features_preprocessed.txt,sc14-app,6s151.cnf,train,35883.0,107188.0,13462.0,62338.0,1.665502897,0.719464853,0.5,0.215951747,0.47717709,0.760655313,0.0,1.0,1.367072114,0.000223362,0.589436162,0.000148566,0.009656812,1.1044766000000001,0.0,0.259552761,0.828130514,0.0,0.000223362,1.057833257,0.000112291,0.004764349,2.655523399,0.116202079,0.117956418,0.0,0.928571429,2.47972003,0.000107348,1.094150373,0.0,0.002598736,2.346603329,0.528265264,0.000232995,1.3892081280000002,8.0208e-05,0.005053098,0.3,0.000640419,0.992872023,8.0208e-05,0.0073951680000000014,4.398480667,0.17114981899999998,0.683532409,0.007007151,0.7857142859999999,3.606741789,6.06,209.351816444,0.012181274,206.0,213.0,1.4482846669999998,2.02,713.166666667,0.303404102,99.0,1024.0,871.0,613.0,847.0,681.0,727.0,15.040326333,0.158815895,11.265785609000002,19.212399541,18.585644372,12.545454545,17.372191010999998,13.252929688,14.98062954,1.98,0.328616232,0.562309099,5.825e-06,1.0,0.610938291,0.112306034,0.455801878,0.179943431,0.313804298,0.049805469000000005,0.8079997729999999,-0.0,0.293423262,0.10636252,0.00792515,0.067295689,0.022128731,0.038995979,1.06,0.0,0.0,0.011662457,0.082974298,0.082974298,0.06,-512.0,0.0,0.0,0.0,0.0,0.0,86.6,623.4169999999999,1.08765,3132.75,0.315038,3418.0,3350.0,3438.0,0.7482449999999999,0.809735,0.902001,0.18625999999999998,2.12,820.091,0.29786999999999997,3293.91,0.180052,3389.0,3337.0,3448.0,0.356197,1.00455,0.899683,0.08346110000000001,2.3,0.122893563,0.389424599,2.0
sc14-app_train_preprocessed/bob12s02_preprocessedi_features_preprocessed.txt,sc14-app,bob12s02.cnf,train,26294.0,77920.0,7001.0,37855.0,2.755749179,1.058380663,0.32,0.184942544,0.438761311,0.772635592,0.0,1.0,1.537503415,0.000503651,0.697898116,0.000285673,0.017711755,1.17412674,0.0,0.10054154,0.515229164,-0.0,0.000503651,1.208485038,5.2833e-05,0.017461366000000002,2.69138644,0.071678705,0.120029215,0.0,1.0,1.6238726140000002,0.00019307,1.235430273,2.6417e-05,0.005441817,2.642735285,0.424303262,0.000407678,1.861482045,5.2833e-05,0.011966715,0.1,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,7.344139651,0.08826694300000001,6.0,9.0,0.977474599,2.02,446.41666666699996,0.564331661,171.0,1263.0,586.0,254.0,459.0,339.0,379.0,25.688847554000002,0.227472964,12.976284585,38.93989071,32.451327434,17.01754386,29.142578125,22.965141611999996,26.819148935999998,1.98,0.140275147,1.619142801,0.0,1.0,0.512433512,0.0,0.22540754,0.0,0.000251315,0.113182616,0.741158203,-0.0,0.8060826329999999,0.223967829,0.000682443,0.17638435,0.040417215,0.102984817,0.68,0.000285673,0.004570776,0.223682331,0.36823311,0.36823311,0.86,-512.0,0.0,0.0,0.0,0.0,0.0,69.32,445.31800000000004,0.20288599999999998,1244.75,0.0171441,1245.0,1216.0,1266.0,0.716137,0.417127,0.8220620000000001,0.030563200000000002,2.16,405.9,0.047911300000000004,1237.3,0.019813400000000002,1236.0,1211.0,1262.0,0.115746,0.247367,0.812227,0.0103041,2.64,0.194983051,0.81501911,2.0
sc14-app_train_preprocessed/aaai10-planning-ipc5-pathways-13-step17_preprocessedi_features_preprocessed.txt,sc14-app,aaai10-planning-ipc5-pathways-13-step17.cnf,train,25631.0,142227.0,19695.0,125839.0,0.301396293,0.13022989699999998,0.48,0.15650950800000002,0.491136165,0.985093418,0.0,1.0,1.00006775,0.000115263,0.864593785,0.000101549,0.002487941,0.455221244,0.0,0.899172752,0.964573781,0.02,0.000115263,0.64315649,1.5893e-05,0.00050064,2.54761643,0.387502212,0.293593344,0.0,1.0,2.8256833880000003,7.516100000000001e-05,0.804811277,0.0,0.00045296,2.744252982,0.71579558,0.000283866,0.781716415,1.5893e-05,0.000596,0.64,0.000138807,1.387376458,1.5893e-05,0.00616661,2.7729241630000003,0.236609271,0.539816654,0.013582018,0.7142857140000001,2.999374355,3.06,11.005665722,0.049788157,9.0,12.0,0.81571448,2.02,966.8,0.3740408320000001,478.0,1358.0,1358.0,478.0,1321.0,611.0,1066.0,46.350551298999996,0.316233878,26.782426778,68.88342165,68.88342165,26.782426778,50.853658537,34.387888706999995,50.845360825,2.0,0.610576353,0.607506153,3.5e-08,1.0,0.951558027,0.019867482,0.949027841,0.227909641,0.7962511,0.074183724,1.631410151,0.0,0.5,0.332441361,0.001359272,0.088186075,0.001873354,0.008769168,2.2,0.000456969,0.000812389,0.003249556,0.017872556,0.049860371,17.52,-512.0,0.0,0.0,0.0,0.0,0.0,63.1,583.6,2.6770400000000003,6145.1,0.351392,6820.0,0.0,6863.0,2.58606,0.413224,0.9984379999999999,0.0732808,2.12,866.2669999999999,3.2014099999999996,6341.53,0.276876,6783.0,6676.0,6882.0,0.742006,2.2905,1.01663,0.150083,2.44,0.434895161,0.6952213909999999,2.0
sc14-app_train_preprocessed/gss-22-s100_preprocessedi_features_preprocessed.txt,sc14-app,gss-22-s100.cnf,train,31616.0,95110.0,13870.0,57471.0,1.279452055,0.654921613,0.66,0.24133911,0.486292226,0.907595096,0.0,1.0,1.35951532,0.000210796,1.021485589,0.000144196,0.002379236,0.97246415,0.0,0.660733239,0.941448731,-0.0,0.000210796,0.804116976,0.000121801,0.0017226079999999998,2.46299556,0.17039934899999998,0.149978704,0.0,0.783783784,2.39021009,0.000102504,0.957728767,1.74e-05,0.000939604,2.145063024,0.635189922,0.000406472,0.7559828609999999,6.96e-05,0.002018409,0.32,0.00042287,0.899596842,8.7e-05,0.003132014,3.736373532,0.17195301300000002,0.488105653,0.019426049,0.5277777779999999,3.224566288,2.28,8.495527727999999,0.070008328,7.0,10.0,0.896212694,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.7514098309999999,0.340593931,1.0154e-05,0.968079324,0.925156468,0.250520077,0.901102958,0.74312845,0.8528383009999999,0.033164018,0.563279298,0.0,0.17479347899999995,0.055400007,0.013557841,0.04286357,0.021591984,0.031115383,1.3,0.004758472,0.023648161,0.073828407,0.312545061,0.348954578,0.18,-512.0,0.0,0.0,0.0,0.0,0.0,84.52,352.333,1.367,3762.92,0.315052,4091.0,4060.0,4132.0,0.9077620000000001,0.568131,0.903898,0.10195800000000001,2.1,940.512,0.0411666,4102.24,0.011196,4105.0,4047.0,4166.0,0.5603859999999999,0.20883400000000002,0.9376479999999999,0.0027715,2.3,0.24696223,0.626944764,2.0
sc14-app_train_preprocessed/MD5-27-4_preprocessedi_features_preprocessed.txt,sc14-app,MD5-27-4.cnf,train,7965.0,59726.0,6042.0,58133.0,0.318272095,0.02740268,0.18,0.103934082,0.410592377,0.7157150090000001,0.0,1.0,1.7628752,0.000682842,0.206555618,0.000331016,0.000993049,1.167162971,0.0,0.00880739,0.281836478,0.02,0.000682842,0.7320012909999999,0.000137615,0.001857809,3.273406076,0.020089867,0.054298183,0.0,0.4166666670000001,0.839526997,0.000197071,0.600135665,3.4404e-05,0.0008256930000000001,3.084142624,0.316498374,0.000162544,0.453106718,6.8808e-05,0.000326837,0.06,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,9.561403509,0.052713055,9.0,11.0,0.709752196,2.02,183.86301369900002,0.233484477,41.0,279.0,229.0,150.0,207.0,168.0,187.0,5.628359866,0.123134436,4.369230769,7.298969072,6.591549296,4.800995025,6.1111111110000005,5.13253012,5.577142857,1.98,0.065966095,1.933735118,0.0,0.732207637,0.253319964,1.8326e-05,0.056288429,0.00033603,0.005094095,0.032903386,1.24474761,2.3526e-05,0.185134433,0.111446435,0.000232206,0.04126666,0.001337452,0.022362192000000003,0.84,0.0,0.000662032,0.001820589,0.0061237999999999996,0.006289308,0.04,-512.0,0.0,0.0,0.0,0.0,0.0,61.28,265.214,0.125904,1029.64,0.017493400000000003,1028.0,1009.0,1052.0,0.620113,0.203284,0.8147840000000001,0.0120462,2.14,364.786,0.223125,1036.89,0.0216954,1040.0,1003.0,1062.0,0.25643,1.38042,0.840728,0.0273253,2.32,0.058520958,0.17597818899999998,2.0
sc14-crft_test_preprocessed/crafted_n10_d6_c2_num16_features_preprocessed.txt,sc14-crft,crafted_n10_d6_c2_num16.cnf,test,23360.0,2924636.0,22919.0,2923381.0,0.019241677,0.000429297,99.08,0.007839895,0.480655058,1.0284906390000002,0.0,1.0,0.959555089,0.000169063,2.362373165,8.7264e-05,0.005497622,0.252422078,0.0,0.948403578,0.948403578,0.5,0.000169063,0.841624556,0.000110146,0.000556547,2.019279819,0.0048676890000000006,0.004751436,0.0,0.062111801,0.280390448,6.215e-05,0.962748837,2.2235e-05,0.00027605,3.5130529530000003,0.7121972809999999,0.000163738,0.50321667,0.000108436,0.000411852,3.6,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,47.62,4.5,0.111111111,4.0,5.0,0.693147181,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.96982202,0.142774285,4.23e-07,0.999999818,0.999990079,0.969143045,0.999939226,0.998372986,0.999531649,0.016919458999999998,3.523750334,0.0,0.5,0.029011152,1.5116e-05,0.002736679,0.000100661,0.000827919,27.04,0.007417427,0.022121384,0.104672979,0.104672979,0.104672979,9.76,-512.0,0.0,0.0,0.0,0.0,0.0,64.48,170435.0,0.0,0.0,0.0,0.0,0.0,0.0,253.738,0.0,1.33219,0.0,4.16,140451.0,0.0,0.0,0.0,0.0,0.0,0.0,183.39700000000002,0.0,1.2485700000000002,0.0,4.04,0.08722021,0.183072127,2.36
sc14-crft_test_preprocessed/mrpp_8x8#16_16_features_preprocessed.txt,sc14-crft,mrpp_8x8#16_16.cnf,test,14534.0,118637.0,7018.0,82990.0,1.070960388,0.429533679,0.68,0.084564405,0.411133068,0.749352648,0.0,1.0,1.788510489,0.000573857,0.230261788,0.000284981,0.000854944,1.326314671,0.0,0.034100494,0.307904567,0.02,0.000573857,0.573737074,9.6397e-05,0.00136161,3.977944707,0.263272459,0.180219263,0.0,0.8105263159999999,3.919096452,0.000175625,0.651618021,1.205e-05,0.000626582,3.323551807,0.339896373,0.000523873,0.294214065,8.4348e-05,0.000831425,0.1,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,15.037572254,0.067502683,12.0,16.0,1.266638305,2.02,170.311111111,0.577709453,20.0,460.0,325.0,37.0,243.0,89.0,163.0,5.723497008,0.236858279,3.857142857,10.166666667000001,7.660465116,4.0,6.718934911,4.725,5.432539683,2.0,0.517273426,0.519839326,2.4086e-05,0.986663469,0.84363998,0.076286847,0.734424469,0.320525093,0.57963642,0.081736945,1.103173921,4.4907e-05,0.357708222,0.219637318,0.000577857,0.143829286,0.001261285,0.052636884,1.84,0.001139926,0.001709889,0.012824166,0.021943574,0.021943574,0.0,-512.0,0.0,0.0,0.0,0.0,0.0,97.06,152.10299999999998,2.54385,1475.87,0.16560999999999998,1520.0,1464.0,1546.0,0.855483,1.1537899999999999,0.8755040000000001,0.145839,2.18,344.30199999999996,0.06984589999999999,1508.79,0.018541299999999997,1509.0,1476.0,1542.0,0.298041,0.22284299999999999,0.890797,0.00642952,2.3,0.021215406000000003,0.114567018,2.0
sc14-crft_test_preprocessed/em_7_4_9_all_features_preprocessed.txt,sc14-crft,em_7_4_9_all.cnf,test,1677.0,40187.0,1673.0,40187.0,0.002390915,0.0,0.08,0.041630378,0.488234504,0.922040126,0.0,1.0,1.263389236,0.001467185,0.510000578,0.001195457,0.014943216,0.82131078,0.0,0.7131659490000001,0.928409685,-0.0,0.001467185,0.499517781,0.00017418599999999998,0.0031104590000000003,2.770261474,0.649433124,0.332358991,0.0,0.941176471,2.505457158,0.0008669719999999999,0.531902428,9.9535e-05,0.001940926,3.750235937,0.65389305,0.00164134,0.367697209,0.000149302,0.002388832,-0.0,0.001356344,1.373878862,7.4651e-05,0.039938289,3.532644977,0.191978072,1.040437238,0.00170068,0.5,2.465833842,10.54,5.941840278,0.085180428,5.0,7.0,0.745917756,2.02,2572.6,0.393591282,607.0,3531.0,3531.0,607.0,2964.0,2854.0,2907.0,28.985968101999998,0.090893582,24.227347611,32.308977627,32.308977627,24.227347611,29.890952872,29.07813595,29.424426451,2.0,0.845950095,0.234102717,0.014784693,0.975748155,0.975722958,0.6037956760000001,0.974988533,0.7880809609999999,0.938319862,0.023158951,1.13682418,1.6269999999999996e-06,0.095548296,0.066508682,7.03e-06,0.036778603,2.1448e-05,0.012980687,0.28,0.043036461,0.098027496,0.12791392699999998,0.12791392699999998,0.12791392699999998,0.02,-512.0,0.0,0.0,0.0,0.0,0.0,64.34,42.8614,0.14752300000000002,723.211,0.0281147,724.0,698.0,749.0,9.03558,0.143344,0.996384,0.0008905310000000002,2.12,64.5312,4.17774,722.815,0.054231600000000005,724.0,698.0,748.0,6.939889999999999,0.285219,1.0021200000000001,0.0998281,2.3,0.274378503,0.654979629,2.0
